,price,total_square,rooms,floor
6801,14500000,45,2,8
6802,15000000,60,3,10
6803,11238024,60,2,5
6804,21500000,66,2,5
6805,31304245,66,2,13
6806,13265544,52,2,4
6807,10699541,33,1,6
6808,17300000,57,2,9
6809,9300000,38,1,4
6810,7900000,43,2,3
6811,6700000,30,1,11
6812,19500000,81,3,11
6813,12299000,44,2,1
6814,17000000,59,2,17
6815,11203221,40,2,16
6816,13500000,57,3,2
6817,11410937,40,2,8
6818,9699000,40,1,4
6819,12995650,28,1,7
6820,16236950,52,2,20
6821,14000000,53,2,7
6822,40633926,121,4,2
6823,18660000,35,1,13
6824,29200000,65,2,4
6825,15500000,44,1,9
6826,15300000,50,2,2
6827,8900000,46,2,11
6828,6350000,38,1,13
6829,33745650,110,4,17
6830,18600000,80,3,3
6831,15990000,30,1,1
6832,13161992,52,2,2
6833,45756952,103,3,5
6834,8601619,32,1,16
6835,21500000,56,2,18
6836,11700000,42,2,1
6837,10562920,40,2,7
6838,13999000,53,2,8
6839,23000000,63,3,15
6840,7400000,47,2,11
6841,8800000,31,1,4
6842,14493840,46,2,3
6843,14000000,50,2,7
6844,13000000,64,2,10
6845,27990000,66,3,12
6846,11500000,57,2,10
6847,23746122,65,2,5
6848,25557286,81,3,21
6849,7676493,23,1,16
6850,12000000,43,2,2
6851,9800000,45,2,5
6852,17565761,53,2,10
6853,18300000,60,3,4
6854,17000000,68,3,9
6855,7500000,46,2,17
6856,2350000,15,1,1
6857,12000000,51,2,1
6858,11490000,82,3,13
6859,26000000,79,2,25
6860,19750000,64,3,1
6861,13200000,65,3,10
6862,15379595,38,1,6
6863,10500000,60,2,9
6864,17900000,72,3,3
6865,9200000,38,1,8
6866,12995000,38,1,11
6867,9690000,36,2,2
6868,13500000,59,3,8
6869,5000000,37,1,16
6870,13600000,75,3,4
6871,14203270,26,1,29
6872,9824880,61,3,13
6873,9800000,34,1,6
6874,14400000,54,2,8
6875,5980000,32,1,1
6876,24930000,62,3,3
6877,11600000,77,3,3
6878,34990000,63,2,14
6879,16800000,61,2,2
6880,9200000,44,1,20
6881,10990000,52,2,3
6882,9100000,38,1,10
6883,13994701,77,3,13
6884,13812200,41,1,7
6885,22200000,79,2,3
6886,8700000,60,2,5
6887,11750000,61,2,10
6888,24000000,70,2,7
6889,7700000,47,2,5
6890,12700000,81,3,2
6891,11915250,37,1,15
6892,17821900,62,2,4
6893,13200000,55,2,11
6894,37999999,94,3,12
6895,14700000,40,2,4
6896,9750000,45,1,15
6897,10927114,39,1,24
6898,27700000,58,2,1
6899,12709874,58,2,18
6900,18900000,108,3,22
6901,19900000,68,3,9
6902,27500000,77,3,5
6903,15700000,79,3,13
6904,13100000,36,1,2
6905,9800000,37,1,2
6906,19300000,91,3,9
6907,11900000,50,2,6
6908,12000000,80,3,7
6909,6199000,38,1,13
6910,8200000,54,2,1
6911,4591167,32,1,22
6912,9700000,57,3,2
6913,28296945,64,2,3
6914,13499000,50,2,1
6915,26469170,42,1,5
6916,20212800,48,1,19
6917,8883000,63,2,1
6918,9155870,35,1,6
6919,11999999,70,3,4
6920,12800000,87,3,2
6921,35000000,78,2,24
6922,8960058,32,1,5
6923,12490000,62,3,2
6924,8800000,35,1,2
6925,16900000,70,2,17
6926,5999000,41,1,8
6927,13560903,56,3,28
6928,18370050,43,1,27
6929,10850000,37,2,3
6930,7950000,59,3,3
6931,7189822,33,2,11
6932,23300000,59,2,8
6933,13900000,41,2,4
6934,17000000,86,2,14
6935,24000000,53,2,7
6936,9500000,45,2,4
6937,9700000,37,1,9
6938,13400000,55,2,3
6939,26365779,79,3,25
6940,8960000,38,1,6
6941,15500000,52,1,9
6942,41460000,77,2,19
6943,16800000,67,2,11
6944,10665298,33,1,11
6945,21000000,74,3,1
6946,13449520,39,1,2
6947,10800000,48,2,1
6948,15950000,75,3,9
6949,19000000,75,3,5
6950,42651000,61,1,12
6951,13300000,29,1,2
6952,18700000,60,2,18
6953,11500000,43,2,5
6954,13439965,54,2,6
6955,33002000,73,2,22
6956,7100000,39,1,7
6957,20000000,50,2,10
6958,22550170,62,2,2
6959,9409410,28,1,2
6960,6700000,51,2,5
6961,14869146,71,3,6
6962,16000000,72,3,11
6963,9000000,48,2,2
6964,14000000,45,2,5
6965,15292407,75,3,4
6966,13300000,43,1,12
6967,10200000,57,2,10
6968,16000000,62,2,17
6969,10500000,45,2,2
6970,9950000,53,2,6
6971,9950000,45,2,8
6972,8516808,28,1,5
6973,21500000,56,2,4
6974,22900000,84,2,11
6975,13499000,64,1,2
6976,8500000,32,1,3
6977,7600000,32,1,1
6978,13000000,58,2,4
6979,10990000,75,3,4
6980,15010000,24,1,20
6981,11470447,35,2,18
6982,21447150,70,3,24
6983,13590000,54,2,14
6984,31505343,95,2,5
6985,7400000,33,1,2
6986,17967000,40,1,15
6987,37000000,71,2,28
6988,16218158,75,4,10
6989,19900000,76,3,5
6990,18000000,53,2,6
6991,19500000,94,3,3
6992,16800000,53,2,2
6993,5450000,30,1,3
6994,11254128,38,1,13
6995,6150000,43,2,1
6996,16500000,58,2,2
6997,26600000,78,3,7
6998,12492520,50,3,13
6999,19000000,70,2,10
7000,20000000,75,3,1
7001,22900000,58,3,5
7002,6200000,43,2,4
7003,16904499,75,3,9
7004,10875600,42,1,3
7005,23900000,41,1,2
7006,23000000,45,2,1
7007,14950000,71,3,11
7008,10600000,68,3,6
7009,8000000,35,1,6
7010,44000000,80,2,14
7011,8700000,41,1,14
7012,12900000,83,3,4
7013,13999999,51,3,4
7014,11200000,48,2,11
7015,13900000,59,2,4
7016,15540407,60,3,3
7017,25000000,80,3,11
7018,37579999,75,2,6
7019,13990000,92,3,15
7020,9300000,47,1,21
7021,33000000,116,3,12
7022,7500000,41,1,9
7023,10300000,59,3,4
7024,15000000,66,2,4
7025,23236620,65,2,12
7026,13500000,64,2,12
7027,13900000,45,1,2
7028,18200000,36,1,7
7029,15102960,56,2,2
7030,12200000,61,2,2
7031,5400000,32,1,1
7032,7372676,25,1,13
7033,13400000,36,2,4
7034,5800000,43,1,20
7035,16890000,54,2,3
7036,15107840,41,1,25
7037,14000000,35,1,25
7038,13000000,60,2,20
7039,17801322,43,1,28
7040,9799000,76,3,3
7041,43545450,105,3,4
7042,13200000,59,3,7
7043,34800000,47,2,17
7044,35289124,67,2,13
7045,7900000,47,1,13
7046,16000000,43,2,1
7047,7600000,32,1,5
7048,15958432,75,3,11
7049,7650000,37,1,2
7050,6400000,52,2,1
7051,19100000,81,3,2
7052,9198126,44,2,5
7053,8200000,66,3,2
7054,13499250,65,3,23
7055,8899000,54,2,1
7056,10100000,35,1,4
7057,20520000,38,1,18
7058,6500000,38,1,13
7059,12957219,61,3,2
7060,9650000,39,1,6
7061,14535877,27,1,13
7062,12700000,58,2,6
7063,40000000,111,3,20
7064,10800000,79,3,8
7065,26623430,108,3,2
7066,13891500,44,1,3
7067,12200000,45,2,2
7068,10111000,51,2,7
7069,10100000,44,2,3
7070,8800000,44,1,20
7071,14000000,56,2,8
7072,20800000,78,3,5
7073,7300133,35,2,10
7074,8150000,39,1,8
7075,17258700,65,2,2
7076,12700000,42,2,6
7077,12300000,43,2,3
7078,16800000,43,1,21
7079,10600000,32,1,7
7080,14500000,58,2,17
7081,6350000,36,1,6
7082,13300000,56,3,1
7083,13300000,34,1,3
7084,5900000,43,2,2
7085,14200000,84,3,13
7086,13500000,60,2,10
7087,14900000,45,2,8
7088,35000000,85,3,5
7089,10500000,38,1,8
7090,14700000,52,2,1
7091,25000000,97,3,8
7092,7000000,33,1,10
7093,5999999,38,1,14
7094,13500000,35,1,5
7095,13900000,57,2,13
7096,13700000,40,1,15
7097,31570000,65,3,9
7098,14079000,39,1,8
7099,20163960,47,1,16
7100,9703792,28,1,9
7101,8500000,64,2,17
7102,30639999,52,1,6
7103,12668331,66,2,11
7104,9449000,42,1,7
7105,9730000,57,2,7
7106,12850000,46,2,2
7107,8300000,60,3,1
7108,22600000,56,2,14
7109,19500000,52,2,18
7110,15300000,62,4,4
7111,9990000,32,1,12
7112,15700000,59,2,14
7113,29990000,95,3,3
7114,45000000,100,3,15
7115,32990000,86,2,17
7116,17917866,59,3,11
7117,30220000,61,2,14
7118,5700000,33,1,2
7119,15098550,47,1,4
7120,15200000,74,3,17
7121,28300000,72,3,12
7122,13700000,54,2,8
7123,15699999,52,2,1
7124,9000000,41,2,2
7125,7974581,29,1,2
7126,8551100,37,1,7
7127,10500000,41,1,2
7128,6000000,35,2,1
7129,28642557,56,1,5
7130,22570000,75,2,5
7131,20000000,94,3,1
7132,5076000,37,1,4
7133,20900000,53,2,8
7134,13140000,55,2,2
7135,12500000,40,1,2
7136,13722636,48,2,13
7137,8100000,56,2,1
7138,7197348,57,2,1
7139,11957830,61,3,5
7140,34900000,78,2,22
7141,11700000,56,3,2
7142,22900000,74,3,4
7143,20963915,93,4,19
7144,5582500,41,1,5
7145,6250000,31,1,5
7146,18900000,90,3,16
7147,6599999,44,2,3
7148,38664240,73,2,2
7149,11550000,45,1,6
7150,8700000,44,2,9
7151,11856570,67,3,5
7152,13000000,62,3,9
7153,13700000,44,2,1
7154,7361227,26,1,16
7155,15267547,78,3,12
7156,16200000,83,3,12
7157,21607236,58,2,10
7158,9850000,59,2,13
7159,16177000,76,3,18
7160,12500000,34,1,7
7161,9750000,42,1,5
7162,12000000,34,1,3
7163,6850000,30,1,2
7164,31000000,105,3,13
7165,36778946,52,1,9
7166,12200000,55,3,2
7167,8750000,59,2,8
7168,5800000,45,1,1
7169,11100000,80,3,15
7170,5200000,33,1,18
7171,7200000,38,1,4
7172,13500000,43,1,23
7173,19500000,40,1,23
7174,10900000,56,2,14
7175,21650000,37,1,23
7176,11990000,58,3,2
7177,15852650,77,3,13
7178,14500000,34,1,1
7179,8100000,32,1,2
7180,13990000,50,2,3
7181,12800000,80,3,5
7182,23879230,61,2,15
7183,23000000,69,2,3
7184,15723500,53,2,3
7185,16400000,59,2,2
7186,12700000,33,1,5
7187,37000000,93,1,4
7188,23500000,72,3,20
7189,35534800,96,3,5
7190,18466628,37,1,18
7191,11300000,43,2,5
7192,10110603,39,2,23
7193,10700000,36,1,12
7194,7560551,26,1,12
7195,21350000,91,3,4
7196,14300000,87,2,22
7197,8450000,63,3,3
7198,10200000,64,2,2
7199,17046782,39,1,25
7200,20946114,66,2,17
7201,26500000,56,2,8
7202,45778000,97,2,19
7203,15000000,70,3,17
7204,10940015,35,1,4
7205,10000000,44,2,4
7206,14750000,37,1,4
7207,36058464,43,2,8
7208,11600000,60,2,2
7209,13900000,32,1,8
7210,12000000,54,2,14
7211,20821550,61,2,18
7212,10500000,45,2,2
7213,5850000,37,1,2
7214,17200000,41,2,21
7215,17390188,79,3,22
7216,20000000,74,3,9
7217,11700000,38,1,3
7218,15200000,50,2,7
7219,14000000,67,3,2
7220,15500000,36,1,13
7221,23500000,78,3,7
7222,12783105,33,1,16
7223,9800000,37,1,6
7224,6309752,42,1,13
7225,23190975,65,3,16
7226,28500000,99,3,3
7227,7199999,31,1,3
7228,14000000,68,3,1
7229,7811912,22,1,17
7230,13700000,32,1,15
7231,9900000,40,2,5
7232,15749567,70,4,10
7233,12000000,46,2,11
7234,10800000,50,2,1
7235,30000000,67,3,6
7236,10900000,45,2,9
7237,41900000,87,3,8
7238,8450000,36,1,6
7239,15300000,36,1,3
7240,17250000,76,3,4
7241,4650000,29,1,5
7242,19100000,38,1,3
7243,12500000,63,2,11
7244,13500000,34,1,2
7245,12600000,41,1,13
7246,10650000,79,3,2
7247,30998000,56,2,2
7248,7408373,27,1,15
7249,20936438,76,3,19
7250,12500000,65,2,2
7251,9691800,36,1,2
7252,19937280,70,3,2
7253,11100000,37,1,2
7254,9822342,36,1,22
7255,22500000,61,2,15
7256,10200000,37,1,12
7257,12650190,41,1,9
7258,7500000,45,2,3
7259,19000000,73,3,1
7260,14500000,39,2,23
7261,14338000,85,3,1
7262,8600000,31,1,1
7263,19476485,59,2,10
7264,8400000,36,1,8
7265,12400000,60,3,3
7266,27000000,43,2,2
7267,25415281,75,2,10
7268,10481234,41,2,7
7269,41284350,51,2,14
7270,26000000,78,3,6
7271,12300000,36,1,14
7272,16100000,63,3,3
7273,10900000,68,2,6
7274,8999000,58,2,17
7275,10700000,36,1,11
7276,23309150,41,1,5
7277,34000000,80,3,3
7278,8500000,51,2,16
7279,22000000,60,2,8
7280,8990000,49,3,9
7281,8034589,37,2,17
7282,23199200,61,2,21
7283,23376080,67,2,3
7284,13674680,58,3,15
7285,15450000,80,3,10
7286,5550000,44,1,7
7287,10141389,25,1,18
7288,7500000,38,1,13
7289,13670000,28,1,26
7290,7694986,22,1,13
7291,21392210,35,1,8
7292,25000000,74,3,3
7293,21500000,76,3,13
7294,15800000,81,3,14
7295,26773397,85,2,7
7296,8000000,26,1,2
7297,11500000,62,2,10
7298,23434800,60,2,2
7299,9700000,57,2,16
7300,11700000,44,2,9
7301,9128305,37,1,6
7302,13999999,46,1,10
7303,14500000,62,3,11
7304,24000000,90,4,5
7305,16000000,78,3,6
7306,7900000,39,1,2
7307,7352412,21,1,13
7308,13421365,40,1,10
7309,7653139,24,1,11
7310,36000000,83,3,12
7311,9950000,41,1,23
7312,19000000,66,2,9
7313,38133720,67,2,7
7314,7877814,51,2,6
7315,9700000,36,1,15
7316,13850000,49,2,4
7317,11854080,42,1,25
7318,14400000,58,2,2
7319,13102600,38,1,7
7320,18000000,71,3,5
7321,8850000,48,2,4
7322,12600000,52,2,6
7323,14600000,44,2,5
7324,21120000,44,1,16
7325,7200000,44,2,4
7326,16663260,50,2,18
7327,36230000,68,2,19
7328,35572160,54,2,7
7329,19900000,67,2,25
7330,9223104,24,1,23
7331,14272550,50,2,8
7332,26000000,73,3,13
7333,13500000,47,2,4
7334,23571600,82,3,28
7335,12999000,35,1,4
7336,12300000,80,3,14
7337,5110497,23,1,17
7338,34629700,81,2,7
7339,6355861,20,1,22
7340,15850000,33,2,9
7341,39990000,81,3,6
7342,14000000,59,3,2
7343,17547996,51,2,6
7344,19000000,95,3,2
7345,13000000,36,2,4
7346,19500000,58,2,5
7347,9000000,33,1,14
7348,45500000,100,4,12
7349,22500000,94,3,11
7350,10900000,54,2,1
7351,13300000,55,2,2
7352,19700000,54,2,3
7353,6300000,28,1,8
7354,10180462,26,1,23
7355,17300000,55,2,1
7356,10200000,39,1,11
7357,11800000,44,2,3
7358,29000000,74,2,7
7359,13000000,44,2,5
7360,5800000,39,1,1
7361,41560155,66,2,17
7362,9900000,39,1,11
7363,26614840,73,3,7
7364,16800000,80,3,3
7365,5800000,38,2,2
7366,11493530,29,1,3
7367,13600000,35,1,4
7368,16375000,65,2,13
7369,10400000,65,2,14
7370,14900000,34,1,9
7371,12395760,38,1,2
7372,8400000,57,2,4
7373,12000000,84,3,10
7374,40046967,90,3,26
7375,9835045,42,1,8
7376,19085086,44,1,25
7377,12000000,46,1,3
7378,8000000,37,1,14
7379,12677074,41,2,4
7380,14306685,59,2,3
7381,26950000,57,2,2
7382,42020772,69,2,20
7383,12950118,57,2,15
7384,6990000,42,2,4
7385,4680000,27,1,5
7386,16300000,80,3,1
7387,22346606,69,3,11
7388,18999000,52,2,5
7389,16800000,48,2,5
7390,44237760,95,3,14
7391,40077480,101,2,2
7392,6749315,26,1,4
7393,13900000,42,1,1
7394,12000000,78,3,14
7395,23401840,63,2,7
7396,15500000,74,3,11
7397,30000000,105,4,4
7398,11100000,60,2,5
7399,33000000,76,3,4
7400,7490000,45,2,1
7401,10500000,45,2,5
7402,7700000,31,1,19
7403,21022607,64,2,3
7404,11950000,38,1,10
7405,14500000,58,2,12
7406,16713237,65,2,22
7407,13500000,54,2,14
7408,24100000,81,3,3
7409,13200000,52,2,5
7410,29100000,100,3,4
7411,17000000,63,4,1
7412,14200000,57,3,9
7413,45360070,104,3,5
7414,16150000,70,2,6
7415,10850000,55,2,11
7416,13107905,55,2,9
7417,6800000,38,1,13
7418,15000000,36,1,16
7419,9450000,38,1,9
7420,19340000,45,1,19
7421,23200000,70,3,4
7422,5300000,32,1,5
7423,6000000,45,2,1
7424,21616151,97,4,24
7425,45000000,100,3,6
7426,19623379,59,2,8
7427,13500000,47,2,9
7428,25625000,48,2,2
7429,21145600,82,3,2
7430,30000000,60,3,10
7431,43450000,64,3,2
7432,7730303,24,1,10
7433,18000000,60,3,5
7434,8900000,63,2,3
7435,15015728,40,1,16
7436,8799548,34,1,7
7437,5738720,27,1,11
7438,7900000,59,2,1
7439,26100568,47,1,2
7440,7400000,37,1,8
7441,8256556,24,1,18
7442,30977932,93,3,7
7443,21000000,74,3,10
7444,9440000,46,2,4
7445,7350000,37,1,4
7446,16775436,43,1,2
7447,22741149,43,2,19
7448,27400000,55,2,12
7449,10665460,44,2,17
7450,20280000,35,1,13
7451,13500000,54,3,5
7452,15500000,74,3,5
7453,18017948,42,1,25
7454,14700000,37,1,4
7455,14780783,53,2,11
7456,23630396,94,3,19
7457,14200000,62,3,6
7458,20750000,94,3,3
7459,6790000,42,1,14
7460,18529247,61,2,21
7461,19950000,80,3,2
7462,17200000,57,3,3
7463,19219200,57,2,17
7464,13515000,63,2,6
7465,15000000,64,3,8
7466,23405956,65,2,8
7467,17511987,42,1,13
7468,10352756,34,1,23
7469,7199000,27,1,7
7470,13677985,40,1,10
7471,12900000,52,2,1
7472,8500000,42,1,10
7473,13962029,59,3,10
7474,19951580,50,2,11
7475,27500000,102,4,14
7476,11000000,71,2,1
7477,14500000,38,1,6
7478,14200000,58,3,2
7479,17000000,54,2,8
7480,12750000,62,2,6
7481,14499000,54,2,20
7482,28373572,88,3,10
7483,13700000,59,3,5
7484,11400000,67,2,13
7485,17700000,76,3,11
7486,8650000,59,1,2
7487,11500000,43,2,3
7488,7000000,41,2,1
7489,6125115,43,2,4
7490,18044790,60,2,11
7491,12500000,48,1,2
7492,15500000,67,3,21
7493,12480000,45,2,4
7494,20799000,55,2,4
7495,17500000,64,2,4
7496,12000000,42,2,5
7497,6090000,33,1,5
7498,19000000,56,2,10
7499,20900000,96,4,3
7500,19500000,51,2,15
7501,36751128,61,1,7
7502,13280212,58,2,17
7503,39439250,95,3,15
7504,9500000,33,1,5
7505,27000000,50,2,22
7506,20973150,67,3,10
7507,13500000,70,2,12
7508,21500000,85,3,7
7509,20537905,46,1,7
7510,12500000,39,1,12
7511,30000000,56,2,11
7512,18490000,38,1,8
7513,18452275,57,2,29
7514,13796228,59,3,6
7515,36500000,85,3,7
7516,24350000,59,2,4
7517,5800000,33,1,2
7518,23050000,85,2,16
7519,14000000,43,1,14
7520,15400000,73,3,15
7521,6481726,46,1,10
7522,14149185,53,3,15
7523,11200000,67,2,16
7524,19385000,72,2,21
7525,15590000,54,2,16
7526,14800000,92,3,9
7527,24462438,71,2,17
7528,18614000,59,2,9
7529,11875689,34,1,4
7530,10650000,40,1,12
7531,13016136,59,2,18
7532,14300000,59,2,15
7533,14100000,39,1,15
7534,12950000,50,2,10
7535,14000000,47,2,1
7536,7691713,37,2,2
7537,14600000,71,3,16
7538,12800000,52,2,4
7539,9000000,64,2,12
7540,7087757,24,1,15
7541,29000000,88,3,12
7542,17900000,83,3,5
7543,8660000,37,1,1
7544,8990000,58,3,11
7545,18089892,59,3,12
7546,18115736,53,2,27
7547,16800000,86,3,5
7548,16500000,57,3,2
7549,33000000,60,2,8
7550,37316678,74,2,14
7551,9900000,38,1,17
7552,6990000,38,1,11
7553,8300000,45,2,3
7554,19300000,67,3,14
7555,13550000,51,2,4
7556,7700000,45,2,4
7557,7750000,59,2,13
7558,41603951,67,2,24
7559,10800000,38,1,17
7560,13100000,58,2,1
7561,15290000,39,1,12
7562,31159999,53,1,7
7563,6500000,33,1,6
7564,16431378,86,3,6
7565,39581101,72,2,2
7566,22990000,75,3,6
7567,9999000,79,3,5
7568,12300000,93,3,15
7569,26000000,74,3,2
7570,11999964,75,3,1
7571,21750000,68,2,2
7572,6400000,45,2,10
7573,18500000,46,1,3
7574,14697186,42,2,12
7575,8300000,45,1,11
7576,11831209,38,1,10
7577,19758144,48,2,19
7578,14200000,54,2,5
7579,19000000,95,3,7
7580,15584379,55,2,19
7581,33000000,83,3,16
7582,9779653,34,1,10
7583,43000000,61,3,5
7584,10399000,39,1,4
7585,17955000,57,2,26
7586,23220000,43,2,24
7587,10400000,44,1,3
7588,8500000,50,2,3
7589,16500000,66,3,3
7590,12900000,65,3,8
7591,8700000,35,1,1
7592,7350000,39,1,14
7593,32902595,82,3,7
7594,8750000,35,1,8
7595,8890000,61,2,10
7596,11780700,36,1,9
7597,13970000,59,3,4
7598,38900000,116,4,5
7599,37643760,107,4,15
7600,11754900,33,1,20
7601,11000000,39,1,17
7602,6600000,30,1,2
7603,18932472,42,1,25
7604,15341006,71,3,7
7605,29649599,44,1,2
7606,14000000,79,3,4
7607,5450000,33,1,9
7608,10990000,56,3,2
7609,6200000,37,1,11
7610,20692821,59,2,26
7611,14400000,54,2,16
7612,14000000,81,3,4
7613,19500000,52,2,6
7614,7650000,42,2,5
7615,15900000,54,3,3
7616,30100000,100,4,25
7617,10900000,43,2,5
7618,13300000,45,2,4
7619,5750000,27,1,8
7620,20025000,80,3,6
7621,7356673,57,3,5
7622,13400000,60,3,7
7623,12300000,48,2,6
7624,14500000,56,2,14
7625,12000000,32,1,2
7626,16900000,58,2,10
7627,41500000,91,2,3
7628,13381792,51,2,21
7629,12990000,42,2,4
7630,14060398,45,2,9
7631,14900000,72,2,11
7632,7850000,58,2,3
7633,11199692,37,2,7
7634,18080000,45,1,13
7635,34347600,81,3,23
7636,14600000,60,2,10
7637,10800000,41,1,9
7638,17278033,41,1,14
7639,14499000,62,2,7
7640,7250000,36,1,10
7641,5699000,39,1,7
7642,29580000,77,3,4
7643,12300000,74,3,11
7644,15000000,59,2,3
7645,7400000,40,1,2
7646,22400000,75,3,8
7647,21200000,67,2,15
7648,26004248,65,2,29
7649,10653733,40,2,11
7650,25800000,86,3,13
7651,9400000,59,2,2
7652,10991049,40,2,12
7653,24904862,39,1,9
7654,13500000,81,3,3
7655,5900000,45,2,15
7656,14900000,38,2,5
7657,10387560,58,2,4
7658,10068830,34,1,5
7659,11200000,37,1,15
7660,38820600,106,3,6
7661,9700000,52,2,17
7662,40124764,73,2,18
7663,39500000,125,3,14
7664,29000000,50,1,25
7665,12734138,41,2,15
7666,6499000,49,1,24
7667,20000000,83,3,8
7668,10500000,51,2,14
7669,25000000,64,3,15
7670,21500000,59,2,21
7671,42489000,105,3,26
7672,12245240,40,1,5
7673,17199230,50,2,7
7674,25062412,62,2,29
7675,9290000,57,3,1
7676,13500000,52,2,6
7677,9243851,33,1,3
7678,23000000,97,4,10
7679,14900000,33,1,15
7680,10400000,40,1,2
7681,15000000,55,3,5
7682,13707534,53,3,8
7683,7000000,39,1,6
7684,10800000,45,2,4
7685,11990000,47,2,4
7686,8000000,34,2,7
7687,16500000,61,2,3
7688,32225634,57,2,3
7689,9700000,45,1,3
7690,18000000,60,3,4
7691,12700000,40,1,6
7692,29346999,65,2,9
7693,16600000,62,3,12
7694,12700000,61,3,2
7695,7200000,31,1,8
7696,13979979,84,3,2
7697,11700000,64,2,12
7698,8500000,55,2,13
7699,12457700,40,1,5
7700,18300000,55,3,20
7701,8500000,32,1,7
7702,11657064,34,2,15
7703,8200000,48,2,2
7704,22400000,67,3,11
7705,7521032,34,1,12
7706,16700000,51,2,16
7707,10700000,40,1,17
7708,18592000,66,2,2
7709,12750000,77,3,14
7710,27800000,71,2,3
7711,8915700,26,1,13
7712,12500000,54,2,2
7713,22900000,80,3,23
7714,16096500,65,2,3
7715,13635300,45,1,18
7716,11000000,77,2,3
7717,21000000,58,2,6
7718,11500000,87,3,11
7719,6070851,50,2,14
7720,17000000,50,2,7
7721,8250000,37,1,16
7722,7539118,27,1,12
7723,15950000,55,2,1
7724,28000000,101,4,13
7725,24999000,71,2,3
7726,22800000,52,2,8
7727,7499000,51,2,5
7728,17800000,49,2,2
7729,10490000,57,3,5
7730,16500000,85,3,13
7731,15683850,46,1,14
7732,16650000,76,3,4
7733,30352700,65,2,22
7734,17271128,83,4,9
7735,24950000,102,4,9
7736,11900000,35,1,9
7737,22500000,68,3,10
7738,18327000,61,2,24
7739,23112762,63,2,9
7740,9000000,62,2,9
7741,40511084,127,4,26
7742,14101860,34,1,7
7743,34278639,67,2,11
7744,13587039,49,2,1
7745,6594858,40,2,13
7746,8474819,23,1,11
7747,14520000,40,1,22
7748,19460000,41,1,21
7749,8150000,37,1,2
7750,20000000,84,4,5
7751,10500000,66,2,18
7752,20000000,86,3,11
7753,6800000,39,1,9
7754,9700000,33,1,7
7755,11200000,37,1,4
7756,38864800,105,3,16
7757,11200000,53,2,2
7758,12043000,38,1,19
7759,46000000,96,4,3
7760,9600000,38,1,2
7761,14450000,38,1,17
7762,14500000,45,1,19
7763,14300000,37,1,11
7764,27500000,64,2,15
7765,11200000,45,2,9
7766,21000000,77,3,3
7767,15349409,33,1,23
7768,24000000,57,2,12
7769,7900000,60,2,17
7770,4650000,31,1,5
7771,7743528,23,1,14
7772,13054516,51,2,14
7773,21000000,49,2,8
7774,38000000,81,2,7
7775,10250000,44,2,2
7776,8600000,48,2,2
7777,11482100,32,1,10
7778,14500000,48,2,6
7779,35990000,73,3,14
7780,35150000,86,3,3
7781,12000000,40,1,6
7782,14000000,54,2,8
7783,10339000,35,1,5
7784,10300000,40,2,8
7785,19000000,77,3,8
7786,8600000,35,1,2
7787,15990000,52,2,3
7788,14900000,64,2,11
7789,10800000,56,2,6
7790,10600000,32,1,8
7791,13300000,105,3,5
7792,24675280,54,2,16
7793,13590000,106,3,6
7794,7200000,37,1,5
7795,6500000,41,1,16
7796,21500000,68,3,9
7797,12123362,58,2,7
7798,19216700,54,2,16
7799,14735000,42,2,1
7800,6900000,40,1,17
7801,5650000,41,1,6
7802,15500000,42,2,1
7803,17500000,74,3,2
7804,7500000,40,1,4
7805,8950000,31,1,1
7806,12150000,53,2,1
7807,18500000,79,3,14
7808,11100000,38,1,16
7809,20347950,71,3,14
7810,12500000,66,3,9
7811,23000000,60,2,4
7812,15627097,39,1,7
7813,16915180,107,3,11
7814,39559140,81,2,2
7815,10100000,39,1,2
7816,17490480,61,2,5
7817,8690000,37,1,21
7818,38700000,56,2,7
7819,13800000,75,3,12
7820,12663600,35,1,25
7821,23215514,69,3,6
7822,10300000,66,2,4
7823,23587000,38,2,4
7824,16950000,64,3,2
7825,23175000,45,2,18
7826,9850000,44,2,4
7827,14900000,52,2,6
7828,14290000,56,2,20
7829,18935540,43,1,14
7830,17990000,80,3,25
7831,25900000,60,2,2
7832,12800000,64,2,11
7833,15000000,39,2,14
7834,13500000,42,1,2
7835,17578304,88,4,2
7836,19519917,61,2,10
7837,14000000,51,2,4
7838,11250000,61,2,24
7839,10000000,52,2,11
7840,25990000,102,4,9
7841,7100000,31,1,13
7842,33500000,61,2,24
7843,16500000,38,1,8
7844,9800000,65,3,9
7845,8240000,47,1,6
7846,16705098,64,3,8
7847,8490000,45,2,11
7848,18500000,54,2,4
